"pilot_tank_crew2.Description.Name";"v.crew";"v.crew";;
"pilot_tank_crew2.Description.Details";"Tank crew";"Tank crew";;
"pilot_tank_crew2.Description.FirstName";"v.crew";"v.crew";;
"pilot_tank_crew2.Description.LastName";"v.crew";"v.crew";;
"pilot_tank_crew2.Description.Callsign";"v.crew";"v.crew";;
"pilot_tank_crew3.Description.Name";"v.crew";"v.crew";;
"pilot_tank_crew3.Description.Details";"Tank crew";"Tank crew";;
"pilot_tank_crew3.Description.FirstName";"v.crew";"v.crew";;
"pilot_tank_crew3.Description.LastName";"v.crew";"v.crew";;
"pilot_tank_crew3.Description.Callsign";"v.crew";"v.crew";;
"Gear_Cockpit_CPU.Description.UIName";"Machine Spirit";"Machine Spirit";;
"Gear_Cockpit_CPU.Description.Name";"Machine Spirit";"Machine Spirit";;
"Gear_Cockpit_CPU.Description.Details";"English description";"English description";;
"Gear_Cockpit_Majesty_M_M_MagestrixAlpha.Description.UIName";"Rangefinder + + +";"Rangefinder + + +";;
"Gear_Cockpit_Majesty_M_M_MagestrixAlpha.Description.Name";"Majesty M M Magestrix Rangefinder";"Majesty M M Magestrix Rangefinder";;
"Gear_Cockpit_Majesty_M_M_MagestrixAlpha.Description.Details";"All 'Mechs come equipped with a stock cockpit configuration, which can be upgraded for improved performance. Rangefinders increase the range at which targets can be visually acquired for direct targeting or spotting for support fire.";"All 'Mechs come equipped with a stock cockpit configuration, which can be upgraded for improved performance. Rangefinders increase the range at which targets can be visually acquired for direct targeting or spotting for support fire.";;
"Gear_Cockpit_StarCorps_Dalban.Description.UIName";"Comms System + + +";"Comms System + + +";;
"Gear_Cockpit_StarCorps_Dalban.Description.Name";"StarCorps Dalban Comms System";"StarCorps Dalban Comms System";;
"Gear_Cockpit_StarCorps_Dalban.Description.Details";"All 'Mechs come equipped with a stock cockpit configuration, which can be upgraded for improved performance. Comms System upgrades allow for better lance cohesion during combat, increasing the Morale generated.";"All 'Mechs come equipped with a stock cockpit configuration, which can be upgraded for improved performance. Comms System upgrades allow for better lance cohesion during combat, increasing the Morale generated.";;
"Gear_CoolingPod.Description.UIName";"Cooling pod";"Cooling pod";;
"Gear_CoolingPod.Description.Name";"Cooling pod";"Cooling pod";;
"Gear_CoolingPod.Description.Details";"Cooling pod";"Cooling pod";;
"Gear_CoolingPod.CoolantPod.CAE0.Name";"COOLANT Pod";"COOLANT Pod";;
"Gear_CoolingPod.CoolantPod.CAE0.Details";"Remove 50 extra heat.";"Remove 50 extra heat.";;
"Gear_CutArm.Description.UIName";"Cut Right Arm";"Cut Right Arm";;
"Gear_CutArm.Description.Name";"Cut Right Arm";"Cut Right Arm";;
"Gear_CutArm.Description.Details";"Cutoff Right Arm";"Cutoff Right Arm";;
"Gear_ECM.Description.UIName";"ECM";"ECM";;
"Gear_ECM.Description.Name";"ECM";"ECM";;
"Gear_ECM.Description.Details";"ECM";"ECM";;
"Gear_ECM.ECMEffect_IndirectImmunity.CAE0.Name";"ECM MISSILE DEFENSE";"ECM MISSILE DEFENSE";;
"Gear_ECM.ECMEffect_MissileDefense.CAE1.Name";"ECM MISSILE DEFENSE";"ECM MISSILE DEFENSE";;
"Gear_ECM.ECMStealth_GhostEffect_Allies.CAE2.Name";"STEALTH CHARGE";"STEALTH CHARGE";;
"Gear_ECM.ECMStealth_GhostEffect.CAE3.Name";"ECM CARRIER";"ECM CARRIER";;
"Gear_ECM.ECMCounter_GhostSpotterEffect.CAE4.Name";"STEALTH SPOTTER";"STEALTH SPOTTER";;
"Gear_ECM.ActiveProbe_Ping.CAE5.Name";"ACTIVE PROBE PING";"ACTIVE PROBE PING";;
"Gear_ECM.ECMEffect_IndirectImmunity.CAE0.Details";"Friendly units within an ECM field gain +[AMT] Difficulty to missile attacks against them and immunity to Indirect Fire. Being Sensor Locked removes this effect.";"Friendly units within an ECM field gain +[AMT] Difficulty to missile attacks against them and immunity to Indirect Fire. Being Sensor Locked removes this effect.";;
"Gear_ECM.ECMEffect_MissileDefense.CAE1.Details";"Friendly units within an ECM field gain +[AMT] Difficulty to missile attacks against them and immunity to Indirect Fire. Being Sensor Locked removes this effect.";"Friendly units within an ECM field gain +[AMT] Difficulty to missile attacks against them and immunity to Indirect Fire. Being Sensor Locked removes this effect.";;
"Gear_ECM.ECMStealth_GhostEffect_Allies.CAE2.Details";"Units within an ECM field gain a Stealth Charge?and cannot be targeted.

Firing a weapon, using an activated ability, or an enemy penetrating the ECM field removes a Stealth Charge. Being Sensor Locked removes all Stealth Charges.";"Units within an ECM field gain a Stealth Charge?and cannot be targeted.

Firing a weapon, using an activated ability, or an enemy penetrating the ECM field removes a Stealth Charge. Being Sensor Locked removes all Stealth Charges.";;
"Gear_ECM.ECMStealth_GhostEffect.CAE3.Details";"PASSIVE: The ECM carrier projects an ECM field, building Stealth Charges for itself and allies if it starts or ends its turn with no active enemy units within the field.

ECM carriers also receive a bonus Stealth Charge.";"PASSIVE: The ECM carrier projects an ECM field, building Stealth Charges for itself and allies if it starts or ends its turn with no active enemy units within the field.

ECM carriers also receive a bonus Stealth Charge.";;
"Gear_ECM.ECMCounter_GhostSpotterEffect.CAE4.Details";"This unit is spotting against an enemy ECM field, reducing Stealth Charges by 1 each round for all visible enemies within the field.";"This unit is spotting against an enemy ECM field, reducing Stealth Charges by 1 each round for all visible enemies within the field.";;
"Gear_ECM.ActiveProbe_Ping.CAE5.Details";"Activated ability (uses Firing action). Performs a Sensor Lock against all enemies within its radius, as indicated by the spinning gold ring. Will go into cooldown state after use.";"Activated ability (uses Firing action). Performs a Sensor Lock against all enemies within its radius, as indicated by the spinning gold ring. Will go into cooldown state after use.";;
"Gear_EngineCore.Description.UIName";"TestEngineCore";"TestEngineCore";;
"Gear_EngineCore.Description.Name";"Test Engine Core";"Test Engine Core";;
"Gear_EngineCore.Description.Details";"Test Engine Core";"Test Engine Core";;
"Gear_EngineType.Description.UIName";"TestEngineType";"TestEngineType";;
"Gear_EngineType.Description.Name";"Test Engine Type";"Test Engine Type";;
"Gear_EngineType.Description.Details";"Test Engine Type";"Test Engine Type";;
"Gear_EngineType.StatusEffect-CoreProtectVFX.CAE0.Name";"ENGINE CORE PROTECTED";"ENGINE CORE PROTECTED";;
"Gear_EngineType.StatusEffect-CoreProtectDamage.CAE1.Name";"ENGINE CORE PROTECTED";"ENGINE CORE PROTECTED";;
"Gear_EngineType.StatusEffect-CoreProtectStatusEffects.CAE2.Name";"ENGINE CORE PROTECTED";"ENGINE CORE PROTECTED";;
"Gear_EngineType.StatusEffect-CoreProtectVFX.CAE0.Details";"Protect engine core";"Protect engine core";;
"Gear_EngineType.StatusEffect-CoreProtectDamage.CAE1.Details";"Protect engine core";"Protect engine core";;
"Gear_EngineType.StatusEffect-CoreProtectStatusEffects.CAE2.Details";"Protect engine core";"Protect engine core";;
"Gear_Harjel.Description.UIName";"Harjel";"Harjel";;
"Gear_Harjel.Description.Name";"Harjel";"Harjel";;
"Gear_Harjel.Description.Details";"Harjel";"Harjel";;
"Gear_MASC.Description.UIName";"M.A.S.C.(IS) Assault";"M.A.S.C.(IS) Assault";;
"Gear_MASC.Description.Name";"M.A.S.C.(IS) Assault";"M.A.S.C.(IS) Assault";;
"Gear_MASC.Description.Details";"Myomer Accelerator Signal Circuitry Inner Sphere Assault";"Myomer Accelerator Signal Circuitry Inner Sphere Assault";;
"Gear_MASC.StatusEffect-MASC-WalkSpeedDouble.CAE0.Name";"MASC DOUBLE SPEED";"MASC DOUBLE SPEED";;
"Gear_MASC.StatusEffect-MASC-RunSpeedDouble.CAE1.Name";"MASC DOUBLE SPEED";"MASC DOUBLE SPEED";;
"Gear_MASC.StatusEffect-MASC-WalkSpeedDouble.CAE0.Details";"Speed doubled";"Speed doubled";;
"Gear_MASC.StatusEffect-MASC-RunSpeedDouble.CAE1.Details";"Speed doubled";"Speed doubled";;
"Gear_Sensor_Prototype_ECM.Description.UIName";"X-1 ECM Equipment";"X-1 ECM Equipment";;
"Gear_Sensor_Prototype_ECM.Description.Name";"Prototype Electronic Countermeasures";"Prototype Electronic Countermeasures";;
"Gear_Sensor_Prototype_ECM.Description.Details";"This prototype electronic warfare component recreates the capabilities of the LosTech Guardian ECM. Friendly units within its ECM field gain Missile Defense and receive a +4 bonus against missiles plus immunity to Indirect Fire. Friendly units within an ECM field are effectively cloaked and cannot be targeted. This component cannot be mounted along with the Active Probe component.";"This prototype electronic warfare component recreates the capabilities of the LosTech Guardian ECM. Friendly units within its ECM field gain Missile Defense and receive a +4 bonus against missiles plus immunity to Indirect Fire. Friendly units within an ECM field are effectively cloaked and cannot be targeted. This component cannot be mounted along with the Active Probe component.";;
"Gear_Sensor_Prototype_EWE.Description.UIName";"X-1 EW Equipment";"X-1 EW Equipment";;
"Gear_Sensor_Prototype_EWE.Description.Name";"EW SUITE (Prototype)";"EW SUITE (Prototype)";;
"Gear_Sensor_Prototype_EWE.Description.Details";"Prototype Electronic Warfare component. Adds an ECM field that provides a passive defense against missiles and immunity to indirect fire. Friendly units in the ECM field also gain Stealth Charges and cannot be targeted by direct fire unless spotted by enemy units within the ECM field or sensor locked. The ECM carrier gains an additional Stealth Charge.

The EW Suite also adds the Active Probe ability to unit's weapons panel. Active Probe is a triggered ability that uses the firing action and performs a Sensor Lock against all enemies within range. Note: you can only equip one Prototype component on most 'Mechs.";"Prototype Electronic Warfare component. Adds an ECM field that provides a passive defense against missiles and immunity to indirect fire. Friendly units in the ECM field also gain Stealth Charges and cannot be targeted by direct fire unless spotted by enemy units within the ECM field or sensor locked. The ECM carrier gains an additional Stealth Charge.

The EW Suite also adds the Active Probe ability to unit's weapons panel. Active Probe is a triggered ability that uses the firing action and performs a Sensor Lock against all enemies within range. Note: you can only equip one Prototype component on most 'Mechs.";;
"Gear_Sensor_Prototype_EWE3.Description.UIName";"X-3 EW Equipment";"X-3 EW Equipment";;
"Gear_Sensor_Prototype_EWE3.Description.Name";"EW SUITE (Prototype)";"EW SUITE (Prototype)";;
"Gear_Sensor_Prototype_EWE3.Description.Details";"Prototype Electronic Warfare component. Adds an ECM field that provides a passive defence against missiles and immunity to indirect fire. Friendly units in the ECM field also gain Stealth Charges and cannot be targeted by direct fire unless spotted by enemy units within the ECM field or sensor locked. The ECM carrier gains an additional Stealth Charge.

The EW Suite also adds the Active Probe ability to unit's weapons panel. Active Probe is a triggered ability that uses the firing action and performs a Sensor Lock against all enemies within range. Note: you can only equip one Prototype component on most Mechs.";"Prototype Electronic Warfare component. Adds an ECM field that provides a passive defence against missiles and immunity to indirect fire. Friendly units in the ECM field also gain Stealth Charges and cannot be targeted by direct fire unless spotted by enemy units within the ECM field or sensor locked. The ECM carrier gains an additional Stealth Charge.

The EW Suite also adds the Active Probe ability to unit's weapons panel. Active Probe is a triggered ability that uses the firing action and performs a Sensor Lock against all enemies within range. Note: you can only equip one Prototype component on most Mechs.";;
"Gear_Sensor_Prototype_EWE3.ECMStealth_GhostEffect.CAE0.Name";"ECM CARRIER";"ECM CARRIER";;
"Gear_Sensor_Prototype_EWE3.ECMStealth_GhostEffect.CAE0.Details";"PASSIVE: The ECM carrier projects an ECM field, building Stealth Charges for itself and allies if it starts or ends its turn with no active enemy units within the field.

ECM carriers also receive a bonus Stealth Charge.";"PASSIVE: The ECM carrier projects an ECM field, building Stealth Charges for itself and allies if it starts or ends its turn with no active enemy units within the field.

ECM carriers also receive a bonus Stealth Charge.";;
"Gear_SpeedBooster.Description.UIName";"Ferrum fibres";"Ferrum fibres";;
"Gear_SpeedBooster.Description.Name";"Ferrum fibres";"Ferrum fibres";;
"Gear_SpeedBooster.Description.Details";"English description";"English description";;
"Gear_SpeedBooster.StatusEffect-MASC-WalkSpeedDouble.CAE0.Name";"DOUBLE SPEED";"DOUBLE SPEED";;
"Gear_SpeedBooster.StatusEffect-MASC-RunSpeedDouble.CAE1.Name";"DOUBLE SPEED";"DOUBLE SPEED";;
"Gear_SpeedBooster.StatusEffect-MASC-WalkSpeedDouble.CAE0.Details";"Speed doubled";"Speed doubled";;
"Gear_SpeedBooster.StatusEffect-MASC-RunSpeedDouble.CAE1.Details";"Speed doubled";"Speed doubled";;
"Gear_TargetingTrackingSystem_Kallon_Omni.Description.UIName";"TTS Omni";"TTS Omni";;
"Gear_TargetingTrackingSystem_Kallon_Omni.Description.Name";"Kallon Omni TTS";"Kallon Omni TTS";;
"Gear_TargetingTrackingSystem_Kallon_Omni.Description.Details";"All 'Mechs come equipped with a stock targeting and tracking system—or TTS—which can be upgraded for improved performance. Upgrades increase accuracy when attacking with Ballistic, Energy, and Missile weaponry.";"All 'Mechs come equipped with a stock targeting and tracking system—or TTS—which can be upgraded for improved performance. Upgrades increase accuracy when attacking with Ballistic, Energy, and Missile weaponry.";;
"Gear_TargetModule.Description.UIName";"Target module";"Target module";;
"Gear_TargetModule.Description.Name";"Target module";"Target module";;
"Gear_TargetModule.Description.Details";"Target module";"Target module";;
"Gear_TargetModule.TargetModuleLongRangeMRDebuff.CAE0.Name";"Long range";"Long range";;
"Gear_TargetModule.TargetModuleLongRangeSRDebuff.CAE1.Name";"Long range";"Long range";;
"Gear_TargetModule.TargetModuleLongRangeLRBuff.CAE2.Name";"Long range";"Long range";;
"Gear_TargetModule.TargetModuleLongRangeMRDebuff.CAE0.Details";"Long range.";"Long range.";;
"Gear_TargetModule.TargetModuleLongRangeSRDebuff.CAE1.Details";"Long range.";"Long range.";;
"Gear_TargetModule.TargetModuleLongRangeLRBuff.CAE2.Details";"Long range.";"Long range.";;
"Gear_TargetModule.TargetModuleLongRangeLRDebuff.CAE0.Name";"Long range";"Long range";;
"Gear_TargetModule.TargetModuleLongRangeLRDebuff.CAE0.Details";"Long range.";"Long range.";;
"Gear_TSM.Description.UIName";"TSM";"TSM";;
"Gear_TSM.Description.Name";"TSM";"TSM";;
"Gear_TSM.Description.Details";"Triple Strength Myomer";"Triple Strength Myomer";;
"Gear_TSM.StatusEffect-MeleeWeapon-TSM.CAE0.Name";"Melee DAMAGE DOUBLED";"Melee DAMAGE DOUBLED";;
"Gear_TSM.StatusEffect-TSM-WalkSpeedDouble.CAE1.Name";"TSM DOUBLE SPEED";"TSM DOUBLE SPEED";;
"Gear_TSM.StatusEffect-TSM-RunSpeedDouble.CAE2.Name";"TSM DOUBLE SPEED";"TSM DOUBLE SPEED";;
"Gear_TSM.StatusEffect-MeleeWeapon-TSM.CAE0.Details";"Melee attacks have doubled damage.";"Melee attacks have doubled damage.";;
"Gear_TSM.StatusEffect-TSM-WalkSpeedDouble.CAE1.Details";"Speed doubled";"Speed doubled";;
"Gear_TSM.StatusEffect-TSM-RunSpeedDouble.CAE2.Details";"Speed doubled";"Speed doubled";;
"vehicledef_DEMOLISHER.Description.Details";"This is test DEMOLISHER vehicle description";"This is test DEMOLISHER vehicle description";;
"vehiclechassisdef_DEMOLISHER.Description.Details";"This is test DEMOLISHER chassis description";"This is test DEMOLISHER chassis description";;
"Weapon_ATM_ATM9_3-Zeus.Description.UIName";"ATM9";"ATM9";;
"Weapon_ATM_ATM9_3-Zeus.Description.Name";"ATM9";"ATM9";;
"Weapon_ATM_ATM9_3-Zeus.Description.Details";"ATM9 details";"ATM9 details";;
"Weapon_ATM_iATM9_3-Zeus.Description.UIName";"iATM9";"iATM9";;
"Weapon_ATM_iATM9_3-Zeus.Description.Name";"iATM9";"iATM9";;
"Weapon_ATM_iATM9_3-Zeus.Description.Details";"iATM9 details";"iATM9 details";;
"Weapon_Autocannon_AC10_0-STOCK.Description.UIName";"AC/10";"AC/10";;
"Weapon_Autocannon_AC10_0-STOCK.Description.Name";"AC/10";"AC/10";;
"Weapon_Autocannon_AC10_0-STOCK.Description.Details";"One of the most powerful and efficient weapons mounted in combat, AC/10s are known for their heavy damage and ability to stagger opponents. Like all Autocannon weaponry, AC/10s suffer from recoil effects from continuous fire.";"One of the most powerful and efficient weapons mounted in combat, AC/10s are known for their heavy damage and ability to stagger opponents. Like all Autocannon weaponry, AC/10s suffer from recoil effects from continuous fire.";;
"Weapon_Autocannon_IAC10_0-STOCK.Description.UIName";"Imp.AC/10";"Imp.AC/10";;
"Weapon_Autocannon_IAC10_0-STOCK.Description.Name";"Imp.AC/10";"Imp.AC/10";;
"Weapon_Autocannon_IAC10_0-STOCK.Description.Details";"Improved AC/10";"Improved AC/10";;
"Weapon_Autocannon_LBX10_0-STOCK.Description.UIName";"LBX/10";"LBX/10";;
"Weapon_Autocannon_LBX10_0-STOCK.Description.Name";"LBX/10";"LBX/10";;
"Weapon_Autocannon_LBX10_0-STOCK.Description.Details";"LBX AC/10";"LBX AC/10";;
"Weapon_Autocannon_LBX10_1-STOCK.Description.UIName";"LB10X";"LB10X";;
"Weapon_Autocannon_LBX10_1-STOCK.Description.Name";"LB10X";"LB10X";;
"Weapon_Autocannon_LBX10_1-STOCK.Description.Details";"LB10X";"LB10X";;
"Weapon_Autocannon_LBX2_0-STOCK.Description.UIName";"LBX/2";"LBX/2";;
"Weapon_Autocannon_LBX2_0-STOCK.Description.Name";"LBX/2";"LBX/2";;
"Weapon_Autocannon_LBX2_0-STOCK.Description.Details";"Intended for use as supporting fire at very long range, LBX/2s deal moderate damage with low heat and a large ammunition count per ton. Like all Autocannon weaponry, AC/2s suffer from recoil effects from continuous fire.";"Intended for use as supporting fire at very long range, LBX/2s deal moderate damage with low heat and a large ammunition count per ton. Like all Autocannon weaponry, AC/2s suffer from recoil effects from continuous fire.";;
"Weapon_Autocannon_RAC10_0-STOCK.Description.UIName";"RAC/10";"RAC/10";;
"Weapon_Autocannon_RAC10_0-STOCK.Description.Name";"RAC/10";"RAC/10";;
"Weapon_Autocannon_RAC10_0-STOCK.Description.Details";"One of the most powerful and efficient weapons mounted in combat, AC/10s are known for their heavy damage and ability to stagger opponents. Like all Autocannon weaponry, AC/10s suffer from recoil effects from continuous fire.";"One of the most powerful and efficient weapons mounted in combat, AC/10s are known for their heavy damage and ability to stagger opponents. Like all Autocannon weaponry, AC/10s suffer from recoil effects from continuous fire.";;
"Weapon_Autocannon_UAC10_0-STOCK.Description.UIName";"UAC/10";"UAC/10";;
"Weapon_Autocannon_UAC10_0-STOCK.Description.Name";"UAC/10";"UAC/10";;
"Weapon_Autocannon_UAC10_0-STOCK.Description.Details";"Ultra AC/10s improve upon the already impressive capabilities of the standard models. Like all Ultra Autocannon weaponry, UAC/10s suffer from substantial recoil effects from firing and consume two ammo per attack.";"Ultra AC/10s improve upon the already impressive capabilities of the standard models. Like all Ultra Autocannon weaponry, UAC/10s suffer from substantial recoil effects from firing and consume two ammo per attack.";;
"Weapon_Ballistic_AMS_0-STOCK.Description.UIName";"AMS(b)";"AMS(b)";;
"Weapon_Ballistic_AMS_0-STOCK.Description.Name";"AMS(b)";"AMS(b)";;
"Weapon_Ballistic_AMS_0-STOCK.Description.Details";"AMS ballistics";"AMS ballistics";;
"Weapon_Flamer_Flamer_0-STOCK.Description.UIName";"Flamer";"Flamer";;
"Weapon_Flamer_Flamer_0-STOCK.Description.Name";"Flamer";"Flamer";;
"Weapon_Flamer_Flamer_0-STOCK.Description.Details";"Flamer weapons are unique in that they deal little physical damage but instead expel superheated plasma, applying substantial heat to their target. When done properly, this can hamper enemy return fire or even cause the targeted unit to shut down from overheating.";"Flamer weapons are unique in that they deal little physical damage but instead expel superheated plasma, applying substantial heat to their target. When done properly, this can hamper enemy return fire or even cause the targeted unit to shut down from overheating.";;
"Weapon_Flamer_Flamer_3-Olympus.Description.UIName";"Flamer +++";"Flamer +++";;
"Weapon_Flamer_Flamer_3-Olympus.Description.Name";"Flamer +++";"Flamer +++";;
"Weapon_Flamer_Flamer_3-Olympus.Description.Details";"Flamer weapons are unique in that they deal little physical damage but instead expel superheated plasma, applying substantial heat to their target. When done properly, this can hamper enemy return fire or even cause the targeted unit to shut down from overheating.";"Flamer weapons are unique in that they deal little physical damage but instead expel superheated plasma, applying substantial heat to their target. When done properly, this can hamper enemy return fire or even cause the targeted unit to shut down from overheating.";;
"Weapon_Gauss_DGauss.Description.UIName";"GAUSS DBG";"GAUSS DBG";;
"Weapon_Gauss_DGauss.Description.Name";"GAUSS DBG";"GAUSS DBG";;
"Weapon_Gauss_DGauss.Description.Details";"Импульсный скорострельный рельсотрон. Поддреживает возможность стрельбы очередями. Рельсотрон – это линейный ускоритель, который использует сверхпроводящие электроды для того, чтобы придать сплошному снаряду сверхзвуковую скорость. Столкновение снаряда с целью, сопровождаемое выделением огромного количества кинетической энергии, оказывает разрушительный эффект даже на большом расстоянии.";"Импульсный скорострельный рельсотрон. Поддреживает возможность стрельбы очередями. Рельсотрон – это линейный ускоритель, который использует сверхпроводящие электроды для того, чтобы придать сплошному снаряду сверхзвуковую скорость. Столкновение снаряда с целью, сопровождаемое выделением огромного количества кинетической энергии, оказывает разрушительный эффект даже на большом расстоянии.";;
"Weapon_Gauss_Gauss_0-STOCK.Description.UIName";"Gauss Rifle";"Gauss Rifle";;
"Weapon_Gauss_Gauss_0-STOCK.Description.Name";"Gauss Rifle";"Gauss Rifle";;
"Weapon_Gauss_Gauss_0-STOCK.Description.Details";"A Gauss Rifle uses electromagnetic charges to accelerate metallic rounds at extremely high speed, dealing massive damage by kinetic force alone. Unlike Autocannons, Gauss Rifles do not suffer recoil effects from firing and have a baseline bonus to accuracy.";"A Gauss Rifle uses electromagnetic charges to accelerate metallic rounds at extremely high speed, dealing massive damage by kinetic force alone. Unlike Autocannons, Gauss Rifles do not suffer recoil effects from firing and have a baseline bonus to accuracy.";;
"Weapon_Gauss_Gauss_2-M9.Description.UIName";"Gauss Rifle + +";"Gauss Rifle + +";;
"Weapon_Gauss_Gauss_2-M9.Description.Name";"Gauss Rifle";"Gauss Rifle";;
"Weapon_Gauss_Gauss_2-M9.Description.Details";"A Gauss Rifle uses electromagnetic charges to accelerate metallic rounds at extremely high speed, dealing massive damage by kinetic force alone. Unlike Autocannons, Gauss Rifles do not suffer recoil effects from firing and have a baseline bonus to accuracy.";"A Gauss Rifle uses electromagnetic charges to accelerate metallic rounds at extremely high speed, dealing massive damage by kinetic force alone. Unlike Autocannons, Gauss Rifles do not suffer recoil effects from firing and have a baseline bonus to accuracy.";;
"Weapon_Gauss_IGauss.Description.UIName";"Railgun";"Railgun";;
"Weapon_Gauss_IGauss.Description.Name";"Railgun";"Railgun";;
"Weapon_Gauss_IGauss.Description.Details";"Импульсный скорострельный рельсотрон. Поддреживает возможность стрельбы очередями. Рельсотрон – это линейный ускоритель, который использует сверхпроводящие электроды для того, чтобы придать сплошному снаряду сверхзвуковую скорость. Столкновение снаряда с целью, сопровождаемое выделением огромного количества кинетической энергии, оказывает разрушительный эффект даже на большом расстоянии.";"Импульсный скорострельный рельсотрон. Поддреживает возможность стрельбы очередями. Рельсотрон – это линейный ускоритель, который использует сверхпроводящие электроды для того, чтобы придать сплошному снаряду сверхзвуковую скорость. Столкновение снаряда с целью, сопровождаемое выделением огромного количества кинетической энергии, оказывает разрушительный эффект даже на большом расстоянии.";;
"Weapon_Gauss_LGauss.Description.UIName";"Light Gauss";"Light Gauss";;
"Weapon_Gauss_LGauss.Description.Name";"Light Gauss Rifle";"Light Gauss Rifle";;
"Weapon_Gauss_LGauss.Description.Details";"Light Gauss Rifle";"Light Gauss Rifle";;
"Weapon_Laser_AMS.Description.UIName";"Laser AMS";"Laser AMS";;
"Weapon_Laser_AMS.Description.Name";"Laser Anti Missile System";"Laser Anti Missile System";;
"Weapon_Laser_AMS.Description.Details";"The Laser Anti-Missile System (LAMS) is an advanced variation of the standard Anti-Missile Systems. While the standard system utilizes a machine gun linked to specialized tracking systems, the LAMS uses a Small Pulse Laser, ensuring that the system never runs out of ammunition.  

 <b><color=#00ffff>Left Click on Chance to hit during battle to switch firing mode</color> </b>";"The Laser Anti-Missile System (LAMS) is an advanced variation of the standard Anti-Missile Systems. While the standard system utilizes a machine gun linked to specialized tracking systems, the LAMS uses a Small Pulse Laser, ensuring that the system never runs out of ammunition.  

 <b><color=#00ffff>Left Click on Chance to hit during battle to switch firing mode</color> </b>";;
"Weapon_Laser_AMS_0-STOCK.Description.UIName";"LAMS";"LAMS";;
"Weapon_Laser_AMS_0-STOCK.Description.Name";"LAMS";"LAMS";;
"Weapon_Laser_AMS_0-STOCK.Description.Details";"LAMS";"LAMS";;
"Weapon_Laser_ChemicalLaser_0-STOCK.Description.UIName";"ChemLaser";"ChemLaser";;
"Weapon_Laser_ChemicalLaser_0-STOCK.Description.Name";"Chemical Laser";"Chemical Laser";;
"Weapon_Laser_ChemicalLaser_0-STOCK.Description.Details";"A chemical laser is a laser that obtains its energy from a chemical reaction. This weapon uses an ammo bin for an internal resevoir to hold the chemicals.

It can also be used as a normal medium laser without ammo.

<b>Firing modes:</b>
<b>B:</b> <i>default mode (no ammo needed)</i>
   <color=#ffcc00>+1 Accuracy <i>(normal for all lasers)</i>.</color>
<b>Rust:</b><i> this mode needs ammo.</i>
   <color=#ffcc00>+4 Accuracy</color>
   <color=#ffcc00>damage on the target is increased 20% for 2 turns.
   will not stack but can be refreshed on the next hit.</color>
<b>Cryo:</b><i> this mode needs ammo.</i>
<color=#ffcc00>   +4 Accuracy</color>
<color=#ffcc00>   +10% chance to jam <i>(for a 5 GunnerySkill pilot)</i></color>
   <color=#ffcc00>leaves behind a cryogenic substance on the target
   slows movement to 10%
   reduces inititive for 2 turns</color>

<color=#d9d9d9><b>Firing modes can be changed by clicking the right side of the weapons activation panel during combat.</b></color>";"A chemical laser is a laser that obtains its energy from a chemical reaction. This weapon uses an ammo bin for an internal resevoir to hold the chemicals.

It can also be used as a normal medium laser without ammo.

<b>Firing modes:</b>
<b>B:</b> <i>default mode (no ammo needed)</i>
   <color=#ffcc00>+1 Accuracy <i>(normal for all lasers)</i>.</color>
<b>Rust:</b><i> this mode needs ammo.</i>
   <color=#ffcc00>+4 Accuracy</color>
   <color=#ffcc00>damage on the target is increased 20% for 2 turns.
   will not stack but can be refreshed on the next hit.</color>
<b>Cryo:</b><i> this mode needs ammo.</i>
<color=#ffcc00>   +4 Accuracy</color>
<color=#ffcc00>   +10% chance to jam <i>(for a 5 GunnerySkill pilot)</i></color>
   <color=#ffcc00>leaves behind a cryogenic substance on the target
   slows movement to 10%
   reduces inititive for 2 turns</color>

<color=#d9d9d9><b>Firing modes can be changed by clicking the right side of the weapons activation panel during combat.</b></color>";;
"Weapon_Laser_LargeLaser_MediumHeavy.Description.UIName";"M. Heavy Laser (P)";"M. Heavy Laser (P)";;
"Weapon_Laser_LargeLaser_MediumHeavy.Description.Name";"M H Laser (P)";"M H Laser (P)";;
"Weapon_Laser_LargeLaser_MediumHeavy.Description.Details";"Whatever this is I don't even know even know where to start, it is as if some Punk heard stories of Heavy Medium Lasers and decided rewiring a PPC Capacitor into a broken down Large Laser does the same..... 

 <b><color=#00ffff>Left Click on Chance to hit during battle to switch firing mode</color> </b>";"Whatever this is I don't even know even know where to start, it is as if some Punk heard stories of Heavy Medium Lasers and decided rewiring a PPC Capacitor into a broken down Large Laser does the same..... 

 <b><color=#00ffff>Left Click on Chance to hit during battle to switch firing mode</color> </b>";;
"Weapon_Laser_MediumLaserPulse_0-STOCK.Description.UIName";"M Pulse";"M Pulse";;
"Weapon_Laser_MediumLaserPulse_0-STOCK.Description.Name";"M Pulse";"M Pulse";;
"Weapon_Laser_MediumLaserPulse_0-STOCK.Description.Details";"An improvement upon standard Medium Lasers, Medium Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with increased heat and weight. Like all Lasers, Medium Pulse Lasers enjoy a baseline accuracy bonus over other weapons.";"An improvement upon standard Medium Lasers, Medium Pulse Lasers use pulses of light instead of a single beam. This results in better accuracy and damage output but with increased heat and weight. Like all Lasers, Medium Pulse Lasers enjoy a baseline accuracy bonus over other weapons.";;
